7.816499385003170097e+00,1.538902277585245448e+00,1.054505271365776542e+00,1.839865649468189535e+00,1.479569080473022380e+00,5.407908904236795600e-01,3.288776150143470356e-01,2.453895317463078429e-01,1.464463853523516046e-01
1.427376987716270529e+00,9.434114197858177064e+00,1.225800508969239200e+00,1.681631671277245887e+00,1.963881359743182342e+00,1.439321193717708169e+00,3.878539298202953733e-01,2.515836050609497332e-01,1.472590648629298893e-01
8.529078538977487023e-01,1.068920749464275399e+00,3.762632863931967275e+00,2.716397218958826354e+00,2.783089707489566411e+00,1.923857633173199133e+00,9.234815688604912642e-01,2.996577452636905448e-01,1.538506302507590129e-01
1.093349318546079196e+00,1.077397732594790325e+00,1.995780367328320093e+00,3.007582057470902459e+00,2.642586998790856789e+00,1.829867312153383940e+00,9.634112093298460300e-01,4.738559720546716147e-01,1.551488241517466060e-01
9.064204679188410108e-01,1.297125677205302141e+00,2.107988821343435681e+00,2.724274863978943806e+00,2.607044419148497383e+00,1.694397372700659155e+00,8.721686547620086660e-01,4.852109397132651769e-01,2.406532912546877900e-01
4.082494203016479584e-01,1.171456809996163528e+00,1.795625571981695368e+00,2.324571886526300091e+00,2.087935228547936894e+00,1.549471358549394440e+00,1.030294939496595674e+00,5.490773945802103206e-01,2.852772927973549755e-01
2.831419172597167133e-01,3.600065496422940603e-01,9.829801043788279902e-01,1.395753487810057036e+00,1.225676534730774536e+00,1.174992816527987927e+00,1.123859141747391321e+00,9.094078614379872416e-01,3.480015423371073946e-01
2.627931604952644662e-01,2.904776442410569870e-01,3.967620952124764067e-01,8.539482583393936954e-01,8.481919636898788140e-01,7.789245300975212727e-01,1.131219482288443601e+00,9.689654281719831674e-01,5.950336021083107996e-01
2.632183693290852111e-01,2.853592319918775710e-01,3.418876859562632875e-01,4.692596351396308707e-01,7.060490717473455469e-01,6.792169772386049686e-01,7.265221376883131965e-01,9.986676982079686349e-01,7.416007061045525317e-01
