fecha,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80+,wave
2020-01-01,0,0,0,0,0,0,0,0,0,wave_1
2020-01-02,0,0,0,0,0,0,0,0,0,wave_1
2020-01-03,0,0,0,0,0,0,0,0,0,wave_1
2020-01-04,0,0,0,0,0,0,0,0,0,wave_1
2020-01-05,0,0,0,0,0,0,0,0,0,wave_1
2020-01-06,0,0,0,0,0,0,0,0,0,wave_1
2020-01-07,0,0,0,0,0,0,0,0,0,wave_1
2020-01-08,0,0,0,0,0,0,0,0,0,wave_1
2020-01-09,0,0,0,0,1,0,0,0,0,wave_1
2020-01-10,1,0,0,0,0,0,0,0,0,wave_1
2020-01-11,0,0,0,0,0,0,0,0,0,wave_1
2020-01-12,0,0,0,0,0,0,0,0,0,wave_1
2020-01-13,0,0,0,0,0,0,0,0,0,wave_1
2020-01-14,0,0,0,0,0,0,0,0,0,wave_1
2020-01-15,0,0,0,0,0,0,0,0,0,wave_1
2020-01-16,0,0,0,0,0,0,0,0,0,wave_1
2020-01-17,0,0,0,0,0,0,0,0,0,wave_1
2020-01-18,0,0,0,0,1,0,0,0,0,wave_1
2020-01-19,0,0,0,0,0,0,0,0,0,wave_1
2020-01-20,0,0,0,0,0,0,0,0,0,wave_1
2020-01-21,0,0,0,1,0,0,0,0,0,wave_1
2020-01-22,0,0,0,0,0,0,0,0,0,wave_1
2020-01-23,0,0,0,0,0,0,0,0,0,wave_1
2020-01-24,0,0,0,0,0,0,0,0,0,wave_1
2020-01-25,0,0,0,0,0,0,0,0,0,wave_1
2020-01-26,0,0,0,0,0,0,0,0,0,wave_1
2020-01-27,0,0,0,0,0,0,0,0,0,wave_1
2020-01-28,0,0,0,0,0,0,0,0,0,wave_1
2020-01-29,0,0,0,0,0,0,0,0,0,wave_1
2020-01-30,0,0,0,0,0,0,0,0,0,wave_1
2020-01-31,0,0,1,0,0,0,0,0,0,wave_1
2020-02-01,0,0,0,0,0,0,0,0,0,wave_1
2020-02-02,0,0,0,0,0,0,0,0,0,wave_1
2020-02-03,0,0,0,0,0,0,0,0,0,wave_1
2020-02-04,0,0,0,0,0,0,0,0,0,wave_1
2020-02-05,0,0,0,0,0,0,0,0,0,wave_1
2020-02-06,0,0,0,0,0,0,0,0,0,wave_1
2020-02-07,0,0,0,0,0,0,0,0,0,wave_1
2020-02-08,0,0,0,0,0,0,0,0,0,wave_1
2020-02-09,0,0,0,0,1,0,0,0,0,wave_1
2020-02-10,0,0,0,0,0,0,0,0,0,wave_1
2020-02-11,0,0,0,0,0,0,0,0,0,wave_1
2020-02-12,0,0,0,1,0,2,0,0,0,wave_1
2020-02-13,0,0,0,0,0,0,0,0,0,wave_1
2020-02-14,0,0,0,0,0,0,0,0,0,wave_1
2020-02-15,0,0,0,0,0,0,0,0,0,wave_1
2020-02-16,0,0,0,0,0,0,0,0,0,wave_1
2020-02-17,0,0,0,0,0,0,0,0,0,wave_1
2020-02-18,0,0,0,0,0,0,0,0,0,wave_1
2020-02-19,0,0,0,0,0,0,0,0,0,wave_1
2020-02-20,0,0,0,0,0,0,0,0,0,wave_1
2020-02-21,1,0,0,0,0,0,0,0,0,wave_1
2020-02-22,0,0,0,0,0,0,1,0,0,wave_1
2020-02-23,0,0,0,0,0,1,0,1,0,wave_1
2020-02-24,0,0,0,0,0,0,1,1,0,wave_1
2020-02-25,0,0,0,0,0,0,1,0,0,wave_1
2020-02-26,0,0,0,2,0,3,1,1,0,wave_1
2020-02-27,0,1,2,3,5,4,4,2,2,wave_1
2020-02-28,0,1,3,3,3,4,4,4,1,wave_1
2020-02-29,0,1,1,0,3,6,3,3,1,wave_1
2020-03-01,1,2,5,4,7,7,3,4,4,wave_1
2020-03-02,1,0,8,10,12,10,14,11,6,wave_1
2020-03-03,1,2,4,12,11,13,17,9,15,wave_1
2020-03-04,2,3,3,6,17,14,14,15,25,wave_1
2020-03-05,2,5,16,19,23,29,31,31,32,wave_1
2020-03-06,7,9,25,23,43,44,32,45,46,wave_1
2020-03-07,3,1,28,19,45,38,38,60,57,wave_1
2020-03-08,6,7,30,35,50,49,46,71,75,wave_1
2020-03-09,11,14,51,55,89,84,100,125,121,wave_1
2020-03-10,13,23,95,113,142,144,162,151,175,wave_1
2020-03-11,11,23,122,165,220,180,177,183,251,wave_1
2020-03-12,14,28,153,243,289,279,266,276,239,wave_1
2020-03-13,14,43,186,273,349,337,294,313,314,wave_1
2020-03-14,13,23,166,266,311,332,272,315,295,wave_1
2020-03-15,13,23,151,237,329,360,320,417,381,wave_1
2020-03-16,17,30,162,328,487,510,516,565,554,wave_1
2020-03-17,13,12,231,459,629,794,722,800,724,wave_1
2020-03-18,15,19,264,469,642,896,803,766,785,wave_1
2020-03-19,16,24,266,591,908,1019,986,974,926,wave_1
2020-03-20,16,26,318,658,980,1193,1120,1066,990,wave_1
2020-03-21,22,22,230,554,838,997,1019,1067,933,wave_1
2020-03-22,14,20,229,443,767,987,957,906,903,wave_1
2020-03-23,25,22,407,806,1272,1580,1388,1272,1283,wave_1
2020-03-24,26,33,439,870,1363,1851,1733,1574,1656,wave_1
2020-03-25,25,41,422,914,1553,1988,1758,1716,1587,wave_1
2020-03-26,17,31,447,927,1502,1940,1793,1654,1630,wave_1
2020-03-27,11,29,413,775,1311,1778,1566,1524,1557,wave_1
2020-03-28,17,29,277,524,1035,1295,1211,1133,1428,wave_1
2020-03-29,7,19,206,405,688,888,869,833,1083,wave_1
2020-03-30,15,29,412,698,1170,1545,1287,1212,1508,wave_1
2020-03-31,16,37,427,688,1185,1469,1312,1039,1613,wave_1
2020-04-01,14,32,313,606,968,1253,1007,1045,1695,wave_1
2020-04-02,17,36,352,610,980,1207,963,916,1734,wave_1
2020-04-03,20,27,357,583,978,1306,928,833,1694,wave_1
2020-04-04,10,25,222,370,639,797,616,589,1336,wave_1
2020-04-05,10,11,139,239,392,498,404,393,1018,wave_1
2020-04-06,14,26,310,466,744,913,719,645,1474,wave_1
2020-04-07,4,30,283,459,714,904,670,613,1560,wave_1
2020-04-08,19,50,322,504,742,912,580,559,1640,wave_1
2020-04-09,6,29,268,378,575,704,487,521,1541,wave_1
2020-04-10,11,21,243,344,505,630,414,480,1687,wave_1
2020-04-11,5,20,159,220,365,438,301,380,1116,wave_1
2020-04-12,4,11,109,138,235,268,236,315,1037,wave_1
2020-04-13,10,27,191,258,399,496,309,348,1034,wave_1
2020-04-14,18,29,247,331,541,643,397,363,1315,wave_1
2020-04-15,9,16,196,318,439,528,349,367,1368,wave_1
2020-04-16,8,28,216,285,412,513,339,330,1188,wave_1
2020-04-17,11,22,190,265,444,465,266,360,1308,wave_1
2020-04-18,2,16,108,163,222,272,202,179,907,wave_1
2020-04-19,6,14,78,90,142,180,111,136,597,wave_1
2020-04-20,14,23,135,201,346,332,248,248,846,wave_1
2020-04-21,9,31,186,232,309,385,222,262,936,wave_1
2020-04-22,3,24,145,223,338,392,226,243,956,wave_1
2020-04-23,6,19,133,212,298,280,191,200,776,wave_1
2020-04-24,9,18,146,217,282,335,205,198,686,wave_1
2020-04-25,3,15,81,132,167,202,135,119,363,wave_1
2020-04-26,3,11,73,73,100,105,78,65,262,wave_1
2020-04-27,8,17,132,184,256,251,166,141,434,wave_1
2020-04-28,11,19,128,149,245,276,151,145,549,wave_1
2020-04-29,8,17,132,172,225,223,155,126,368,wave_1
2020-04-30,15,27,127,126,242,224,137,130,357,wave_1
2020-05-01,7,13,55,80,91,113,54,80,271,wave_1
2020-05-02,6,6,34,50,72,97,40,67,176,wave_1
2020-05-03,3,10,25,41,71,65,47,44,135,wave_1
2020-05-04,11,14,77,111,146,152,107,93,265,wave_1
2020-05-05,11,14,64,99,127,143,118,90,284,wave_1
2020-05-06,6,15,84,112,139,150,95,81,277,wave_1
2020-05-07,8,23,51,101,151,147,112,66,270,wave_1
2020-05-08,10,17,73,90,131,141,107,88,235,wave_1
2020-05-09,2,10,47,58,74,63,43,41,143,wave_1
2020-05-10,3,7,25,34,52,47,33,36,75,wave_1
2020-05-11,10,18,96,202,335,308,179,146,382,wave_1
2020-05-12,10,19,65,72,119,117,104,77,155,wave_1
2020-05-13,19,15,73,89,125,142,93,66,184,wave_1
2020-05-14,11,15,81,110,130,141,84,52,160,wave_1
2020-05-15,16,28,74,116,145,139,67,54,161,wave_1
2020-05-16,7,14,33,48,57,56,39,31,63,wave_1
2020-05-17,4,9,22,29,48,21,27,28,58,wave_1
2020-05-18,22,10,59,87,103,105,68,56,119,wave_1
2020-05-19,13,29,99,102,167,171,77,56,141,wave_1
2020-05-20,15,28,71,97,116,159,89,65,115,wave_1
2020-05-21,11,31,87,108,146,148,75,53,119,wave_1
2020-05-22,18,34,91,98,136,135,85,89,141,wave_1
2020-05-23,7,14,28,33,51,39,39,27,75,wave_1
2020-05-24,3,5,31,36,35,53,24,22,50,wave_1
2020-05-25,15,23,44,71,100,88,61,44,102,wave_1
2020-05-26,9,21,69,109,119,120,85,61,145,wave_1
2020-05-27,20,19,75,91,97,112,65,50,94,wave_1
2020-05-28,18,25,71,86,129,111,69,38,113,wave_1
2020-05-29,29,43,73,94,132,114,82,56,114,wave_1
2020-05-30,8,12,38,48,53,48,39,25,65,wave_1
2020-05-31,8,10,24,26,29,24,20,15,26,wave_1
2020-06-01,7,12,26,52,67,74,42,27,58,wave_1
2020-06-02,14,29,54,58,105,75,58,38,46,wave_1
2020-06-03,11,29,50,82,121,84,63,63,107,wave_1
2020-06-04,11,28,71,67,102,90,49,38,61,wave_1
2020-06-05,6,44,83,107,130,103,63,43,74,wave_1
2020-06-06,16,16,39,42,36,42,28,25,31,wave_1
2020-06-07,6,5,13,17,16,16,13,15,44,wave_1
2020-06-08,11,15,47,49,34,51,34,38,70,wave_1
2020-06-09,14,20,65,59,87,71,40,35,63,wave_1
2020-06-10,6,16,66,63,92,80,47,49,48,wave_1
2020-06-11,4,25,58,52,83,49,30,29,55,wave_1
2020-06-12,9,24,69,71,87,76,47,44,67,wave_1
2020-06-13,4,10,17,17,17,23,8,15,13,wave_1
2020-06-14,3,6,12,14,10,11,8,9,13,wave_1
2020-06-15,5,13,20,33,63,56,32,27,53,wave_1
2020-06-16,10,18,45,57,68,63,42,32,67,wave_1
2020-06-17,11,26,43,57,56,46,32,45,48,wave_1
2020-06-18,9,28,56,49,63,71,35,30,48,wave_1
2020-06-19,9,24,58,51,58,46,36,30,38,wave_1
2020-06-20,8,24,28,45,41,32,16,17,21,wave_1
2020-06-21,12,12,21,23,30,33,10,8,19,wave_1
2020-06-22,15,24,42,35,40,33,29,13,18,wave_2
2020-06-23,20,41,56,81,69,69,45,28,43,wave_2
2020-06-24,20,46,55,60,48,40,24,26,27,wave_2
2020-06-25,20,38,51,55,64,62,39,24,24,wave_2
2020-06-26,22,37,66,77,86,73,50,34,34,wave_2
2020-06-27,16,32,44,39,43,34,15,17,24,wave_2
2020-06-28,11,20,31,36,40,17,13,11,12,wave_2
2020-06-29,13,17,38,49,51,39,30,25,23,wave_2
2020-06-30,16,37,70,70,75,72,44,32,40,wave_2
2020-07-01,25,42,66,75,99,63,39,22,28,wave_2
2020-07-02,15,49,77,83,92,61,50,40,29,wave_2
2020-07-03,27,39,103,120,112,86,45,34,30,wave_2
2020-07-04,17,19,48,50,59,34,29,19,33,wave_2
2020-07-05,10,21,44,34,37,37,7,11,9,wave_2
2020-07-06,17,19,51,69,56,53,44,21,18,wave_2
2020-07-07,43,47,136,114,146,112,57,25,42,wave_2
2020-07-08,38,41,156,145,135,117,59,33,33,wave_2
2020-07-09,49,69,164,143,162,110,65,49,51,wave_2
2020-07-10,72,72,238,215,229,131,92,65,55,wave_2
2020-07-11,32,66,127,105,128,80,36,23,21,wave_2
2020-07-12,35,32,67,69,68,55,34,20,15,wave_2
2020-07-13,57,62,152,172,170,104,59,54,61,wave_2
2020-07-14,64,81,246,295,247,170,87,58,76,wave_2
2020-07-15,96,147,311,271,268,200,110,68,114,wave_2
2020-07-16,94,148,349,307,297,182,111,71,75,wave_2
2020-07-17,126,233,482,389,358,230,114,85,105,wave_2
2020-07-18,87,197,355,232,238,178,108,68,91,wave_2
2020-07-19,71,155,287,225,154,104,63,41,45,wave_2
2020-07-20,103,142,387,297,254,201,114,38,81,wave_2
2020-07-21,159,244,545,434,385,275,149,69,78,wave_2
2020-07-22,146,221,521,455,386,304,149,74,82,wave_2
2020-07-23,171,285,505,417,382,284,137,95,82,wave_2
2020-07-24,232,293,638,526,467,300,157,90,127,wave_2
2020-07-25,140,173,412,276,252,200,128,60,64,wave_2
2020-07-26,103,148,260,242,233,150,94,63,66,wave_2
2020-07-27,137,175,395,376,343,245,144,103,113,wave_2
2020-07-28,216,301,592,477,475,386,193,97,163,wave_2
2020-07-29,246,309,652,555,509,353,211,121,232,wave_2
2020-07-30,259,362,714,605,558,416,225,118,198,wave_2
2020-07-31,314,399,771,719,637,447,241,150,175,wave_2
2020-08-01,243,317,592,526,489,388,221,116,153,wave_2
2020-08-02,119,152,368,347,316,210,139,84,103,wave_2
2020-08-03,224,265,532,478,425,331,208,135,193,wave_2
2020-08-04,346,435,887,796,755,553,289,171,197,wave_2
2020-08-05,292,426,876,808,686,544,301,176,210,wave_2
2020-08-06,347,426,995,905,854,615,305,199,241,wave_2
2020-08-07,450,562,1160,1017,939,656,430,240,274,wave_2
2020-08-08,287,335,678,601,566,443,260,146,191,wave_2
2020-08-09,203,229,551,478,406,325,202,114,123,wave_2
2020-08-10,291,345,757,674,661,435,301,180,280,wave_2
2020-08-11,459,582,1149,1090,1027,778,435,283,384,wave_2
2020-08-12,497,633,1273,1126,1123,785,411,260,317,wave_2
2020-08-13,537,654,1406,1310,1187,852,489,290,355,wave_2
2020-08-14,655,836,1654,1513,1389,1129,569,314,336,wave_2
2020-08-15,353,488,966,872,817,583,334,191,214,wave_2
2020-08-16,242,337,631,559,511,423,285,162,138,wave_2
2020-08-17,335,453,962,857,874,615,383,236,269,wave_2
2020-08-18,630,811,1667,1488,1445,1102,679,341,359,wave_2
2020-08-19,652,860,1662,1526,1452,1120,664,379,364,wave_2
2020-08-20,657,883,1782,1614,1516,1122,655,368,437,wave_2
2020-08-21,857,1062,2019,1937,1683,1297,785,435,438,wave_2
2020-08-22,410,606,1200,1079,991,797,443,278,242,wave_2
2020-08-23,268,383,787,759,730,613,333,194,209,wave_2
2020-08-24,353,533,1140,1083,1058,802,498,295,288,wave_2
2020-08-25,758,1033,1949,1802,1780,1336,793,437,434,wave_2
2020-08-26,725,1063,1864,1842,1837,1334,783,452,419,wave_2
2020-08-27,802,1031,1970,1811,1672,1431,759,412,454,wave_2
2020-08-28,973,1258,2079,2101,2020,1553,939,564,479,wave_2
2020-08-29,480,665,1195,1158,1063,993,553,363,411,wave_2
2020-08-30,352,479,883,862,850,741,449,304,262,wave_2
2020-08-31,464,664,1035,1150,1129,930,566,346,358,wave_2
2020-09-01,792,1133,1703,1795,1847,1456,841,506,444,wave_2
2020-09-02,735,1045,1811,1714,1866,1501,911,535,615,wave_2
2020-09-03,800,1174,1742,1795,1829,1559,917,574,607,wave_2
2020-09-04,1145,1403,1988,2148,2268,1842,1153,646,617,wave_2
2020-09-05,597,825,1134,1225,1287,1170,693,469,490,wave_2
2020-09-06,373,489,836,885,911,774,518,328,382,wave_2
2020-09-07,479,665,1030,1093,1268,991,628,419,482,wave_2
2020-09-08,954,1245,1667,1928,2127,1742,1028,642,645,wave_2
2020-09-09,1103,1356,1903,1968,2263,1869,1109,659,600,wave_2
2020-09-10,1193,1383,1973,2007,2200,1847,1081,695,671,wave_2
2020-09-11,1295,1516,2062,2230,2422,2005,1234,833,830,wave_2
2020-09-12,721,836,1235,1195,1451,1147,742,490,499,wave_2
2020-09-13,515,622,881,956,1170,903,626,342,377,wave_2
2020-09-14,703,859,1130,1186,1406,1198,771,475,482,wave_2
2020-09-15,1415,1351,1959,2151,2448,1855,1203,738,731,wave_2
2020-09-16,1368,1436,1990,2116,2462,2013,1246,738,684,wave_2
2020-09-17,1366,1512,1954,2226,2227,1863,1178,698,765,wave_2
2020-09-18,1888,1832,2376,2491,2775,2227,1361,858,921,wave_2
2020-09-19,827,850,1112,1199,1411,1158,787,503,470,wave_2
2020-09-20,531,597,751,861,994,841,538,335,403,wave_2
2020-09-21,704,783,1133,1208,1413,1120,725,479,461,wave_2
2020-09-22,1232,1420,1786,1908,2144,1774,1153,699,699,wave_2
2020-09-23,1253,1490,1782,1839,2142,1723,1093,706,734,wave_2
2020-09-24,1281,1428,1755,1850,2227,1663,1059,668,726,wave_2
2020-09-25,1313,1710,1927,2056,2248,1795,1100,688,704,wave_2
2020-09-26,658,912,1073,1087,1296,1041,688,426,468,wave_2
2020-09-27,403,611,688,692,909,696,467,270,295,wave_2
2020-09-28,620,770,941,1012,1231,1014,614,393,450,wave_2
2020-09-29,965,1363,1577,1644,1952,1596,975,556,709,wave_2
2020-09-30,891,1437,1652,1627,1928,1512,945,591,628,wave_2
2020-10-01,843,1472,1695,1571,1871,1615,888,551,572,wave_2
2020-10-02,977,1557,1871,1690,2068,1746,1111,644,746,wave_2
2020-10-03,477,850,1056,943,1135,962,652,380,437,wave_2
2020-10-04,341,667,704,714,833,793,479,272,340,wave_2
2020-10-05,634,1146,1188,1192,1566,1358,786,498,557,wave_2
2020-10-06,874,1525,1648,1702,2089,1816,1127,674,793,wave_2
2020-10-07,789,1621,1839,1744,2067,1850,1104,650,777,wave_2
2020-10-08,871,1836,2214,1933,2176,1996,1163,743,935,wave_2
2020-10-09,1011,2002,2199,2047,2392,2147,1310,732,947,wave_2
2020-10-10,527,1035,1296,1164,1423,1352,775,568,593,wave_2
2020-10-11,373,791,915,917,1119,1027,710,402,510,wave_2
2020-10-12,295,734,906,821,1076,1044,645,384,424,wave_2
2020-10-13,684,1524,1780,1713,2221,1964,1117,716,694,wave_2
2020-10-14,957,2149,2332,2248,2803,2513,1486,902,1015,wave_2
2020-10-15,1074,2313,2572,2387,2924,2634,1518,990,1101,wave_2
2020-10-16,1100,2568,2701,2438,3184,2703,1644,1012,942,wave_2
2020-10-17,633,1430,1783,1559,1994,1847,1170,749,779,wave_2
2020-10-18,450,961,1083,1096,1384,1334,802,513,610,wave_2
2020-10-19,908,2025,2148,2178,2713,2422,1451,913,948,wave_2
2020-10-20,1315,2779,2802,2799,3532,3222,1895,1208,1350,wave_2
2020-10-21,1320,3109,3252,3107,3833,3441,2189,1370,1596,wave_2
2020-10-22,1366,3075,3515,3287,3927,3444,2147,1385,1654,wave_2
2020-10-23,1506,3270,3610,3348,4148,3621,2341,1481,1676,wave_2
2020-10-24,914,1906,2071,2103,2539,2342,1568,991,980,wave_2
2020-10-25,650,1301,1436,1470,1853,1751,1124,736,908,wave_2
2020-10-26,1058,2471,2666,2783,3565,3079,1978,1192,1184,wave_2
2020-10-27,1490,3089,3202,3322,4252,3651,2317,1470,1485,wave_2
2020-10-28,1477,3116,3243,3252,4139,3785,2360,1555,1651,wave_2
2020-10-29,1537,3046,3212,3255,3976,3510,2343,1477,1769,wave_2
2020-10-30,1484,3178,3306,3223,4213,3786,2444,1555,1697,wave_2
2020-10-31,981,1868,2047,1978,2635,2484,1625,1125,1248,wave_2
2020-11-01,668,1177,1270,1459,1871,1700,1058,795,973,wave_2
2020-11-02,856,1853,1890,1987,2679,2354,1630,1027,1243,wave_2
2020-11-03,1293,2623,2789,2974,3952,3466,2174,1329,1481,wave_2
2020-11-04,1496,2907,2994,3242,4059,3795,2348,1496,1821,wave_2
2020-11-05,1530,2810,3035,3055,3970,3600,2342,1512,1731,wave_2
2020-11-06,1551,2988,2917,2976,3966,3545,2332,1561,1701,wave_2
2020-11-07,947,1655,1803,1858,2387,2248,1471,1023,1179,wave_2
2020-11-08,553,1084,1134,1267,1621,1543,1068,722,840,wave_2
2020-11-09,1026,1951,1931,2131,2918,2735,1708,1029,1126,wave_2
2020-11-10,1309,2591,2443,2632,3409,3108,2111,1351,1644,wave_2
2020-11-11,1323,2481,2386,2583,3362,3118,2045,1285,1431,wave_2
2020-11-12,1265,2333,2347,2458,3117,2915,1885,1243,1623,wave_2
2020-11-13,1240,2246,2255,2276,3167,2915,1813,1206,1309,wave_2
2020-11-14,729,1283,1230,1356,1746,1549,1139,739,811,wave_2
2020-11-15,395,724,757,896,1158,1050,682,475,538,wave_2
2020-11-16,824,1444,1492,1718,2218,2027,1257,865,972,wave_2
2020-11-17,1070,1872,1943,2010,2744,2382,1555,1089,1213,wave_2
2020-11-18,962,1806,1763,1925,2546,2246,1433,964,1157,wave_2
2020-11-19,985,1629,1583,1705,2177,1943,1325,865,991,wave_2
2020-11-20,937,1634,1521,1610,2101,1826,1275,784,956,wave_2
2020-11-21,519,818,839,905,1225,1084,718,515,617,wave_2
2020-11-22,335,494,479,592,793,667,449,344,459,wave_2
2020-11-23,575,1032,1069,1238,1650,1439,869,606,677,wave_2
2020-11-24,776,1153,1324,1422,1891,1718,1076,688,894,wave_2
2020-11-25,688,1154,1191,1304,1701,1415,968,698,896,wave_2
2020-11-26,649,1116,1202,1251,1615,1379,907,670,846,wave_2
2020-11-27,735,1186,1165,1265,1664,1482,931,647,834,wave_2
2020-11-28,373,570,673,709,922,804,544,401,487,wave_2
2020-11-29,200,352,389,436,592,507,292,245,385,wave_2
2020-11-30,510,788,898,1002,1380,1116,720,459,553,wave_2
2020-12-01,650,1107,1057,1260,1568,1389,977,607,897,wave_2
2020-12-02,652,1075,1094,1245,1450,1328,839,551,681,wave_2
2020-12-03,672,935,959,1098,1375,1188,794,525,620,wave_2
2020-12-04,642,1008,1054,1157,1417,1170,822,547,618,wave_2
2020-12-05,394,602,556,667,846,754,470,316,359,wave_2
2020-12-06,244,367,365,435,585,465,311,218,288,wave_2
2020-12-07,296,508,591,724,939,756,533,395,501,wave_3
2020-12-08,270,384,472,572,714,625,380,266,366,wave_3
2020-12-09,509,934,1030,1187,1576,1235,744,546,673,wave_3
2020-12-10,721,1255,1397,1456,1818,1610,1062,635,817,wave_3
2020-12-11,795,1298,1539,1622,1892,1617,1102,682,788,wave_3
2020-12-12,436,723,864,916,1142,967,645,443,460,wave_3
2020-12-13,226,435,548,640,773,613,399,283,327,wave_3
2020-12-14,567,1061,1308,1402,1791,1526,1001,670,588,wave_3
2020-12-15,824,1346,1561,1703,1967,1824,1180,806,977,wave_3
2020-12-16,751,1277,1602,1584,1952,1697,1177,816,905,wave_3
2020-12-17,752,1271,1463,1603,1854,1609,1061,671,698,wave_3
2020-12-18,832,1399,1714,1677,2080,1872,1183,772,687,wave_3
2020-12-19,488,825,864,1007,1210,984,691,416,442,wave_3
2020-12-20,264,412,503,655,781,679,456,306,323,wave_3
2020-12-21,677,1166,1489,1567,1973,1679,1106,690,665,wave_3
2020-12-22,890,1370,1804,1888,2298,2029,1356,851,941,wave_3
2020-12-23,922,1551,2071,2096,2594,2204,1424,836,831,wave_3
2020-12-24,679,1106,1425,1436,1715,1506,899,591,631,wave_3
2020-12-25,283,472,662,691,858,735,468,332,311,wave_3
2020-12-26,356,613,874,891,1147,1054,639,424,431,wave_3
2020-12-27,332,518,887,855,993,939,558,420,462,wave_3
2020-12-28,774,1464,2168,2269,2697,2442,1447,1008,842,wave_3
2020-12-29,1078,2019,2724,2817,3327,2847,1852,1227,1084,wave_3
2020-12-30,1326,2189,3260,3155,3459,3153,2060,1308,1182,wave_3
2020-12-31,978,1724,2385,2303,2558,2254,1442,980,960,wave_3
2021-01-01,433,703,1082,1088,1290,1201,805,489,570,wave_3
2021-01-02,483,983,1627,1554,1769,1683,1102,655,676,wave_3
2021-01-03,497,925,1535,1513,1658,1515,998,658,668,wave_3
2021-01-04,996,2099,3711,3304,3768,3549,2181,1357,1216,wave_3
2021-01-05,1776,3262,4928,4539,5031,4754,2971,1796,1703,wave_3
2021-01-06,823,1478,2391,2106,2386,2187,1449,880,928,wave_3
2021-01-07,1288,2798,4449,3953,4538,4194,2560,1552,1474,wave_3
2021-01-08,1939,3603,5141,4632,5491,5145,3211,1884,1842,wave_3
2021-01-09,1210,2100,2946,2829,3125,2987,1824,1123,1179,wave_3
2021-01-10,741,1325,2058,2048,2362,2183,1342,936,954,wave_3
2021-01-11,1763,3278,4704,4823,5622,5287,3149,1995,1913,wave_3
2021-01-12,2226,3945,5392,5313,6189,5909,3787,2366,2262,wave_3
2021-01-13,2432,4260,5452,5492,6432,6118,3951,2487,2389,wave_3
2021-01-14,2549,4173,5496,5317,6315,6071,3905,2346,2244,wave_3
2021-01-15,2976,4886,5779,5948,7039,6731,4390,2716,2535,wave_3
2021-01-16,1708,2644,3167,3356,4059,4081,2623,1644,1751,wave_3
2021-01-17,1291,1841,2217,2432,3185,3046,2033,1288,1334,wave_3
2021-01-18,2244,3414,4325,4966,6305,6043,3867,2428,2217,wave_3
2021-01-19,3087,4648,5205,5644,7368,6741,4386,2759,2657,wave_3
2021-01-20,3096,4796,5026,5612,7140,6573,4274,2758,2700,wave_3
2021-01-21,3272,4767,4837,5439,6958,6276,4131,2587,2623,wave_3
2021-01-22,3556,4934,4919,5725,7104,6538,4169,2697,2632,wave_3
2021-01-23,1987,2671,2678,3036,4030,3698,2451,1654,1637,wave_3
2021-01-24,1355,1838,1829,2402,3007,2744,1787,1223,1163,wave_3
2021-01-25,2385,3574,3656,4449,5894,5343,3267,2149,2113,wave_3
2021-01-26,3148,4389,4210,4935,6457,5795,3846,2418,2334,wave_3
2021-01-27,3207,4422,3926,4561,6144,5518,3666,2255,2161,wave_3
2021-01-28,3005,4172,3760,4333,5660,5111,3326,2117,1928,wave_3
2021-01-29,3103,4143,3512,4095,5495,4925,3221,1987,1921,wave_3
2021-01-30,1756,2325,1909,2328,3070,2769,1838,1157,1078,wave_3
2021-01-31,1022,1403,1229,1537,2118,1776,1206,779,695,wave_3
2021-02-01,1888,2641,2478,3081,4119,3455,2240,1379,1311,wave_3
2021-02-02,2650,3298,2779,3268,4405,3820,2593,1723,1573,wave_3
2021-02-03,2304,3165,2652,3030,4044,3522,2303,1460,1401,wave_3
2021-02-04,1998,2881,2284,2774,3605,3090,2040,1309,1212,wave_3
2021-02-05,2139,2796,2057,2548,3411,2866,2036,1210,1176,wave_3
2021-02-06,1003,1301,1127,1280,1821,1544,1028,628,623,wave_3
2021-02-07,544,745,639,821,1069,924,603,378,394,wave_3
2021-02-08,1236,1761,1443,1868,2544,2057,1305,859,764,wave_3
2021-02-09,1546,2062,1659,2031,2668,2227,1440,928,848,wave_3
2021-02-10,1350,1890,1488,1744,2277,1895,1227,789,753,wave_3
2021-02-11,1182,1607,1299,1595,2112,1641,1135,734,591,wave_3
