4.346619000000000000e+06
4.244699000000000000e+06
5.488309000000000000e+06
6.679828000000000000e+06
5.653735000000000000e+06
4.216710000000000000e+06
3.271015000000000000e+06
2.778215000000000000e+06
1.565508000000000000e+06
