5.405102000000000000e+06
5.827419000000000000e+06
6.682678000000000000e+06
9.095594000000000000e+06
8.822861000000000000e+06
7.159912000000000000e+06
6.278184000000000000e+06
5.047146000000000000e+06
3.007228000000000000e+06
